"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.22366,0,0.58747,-0.24381,1,0,0,0,-1
0.22417,0,0.58869,-0.24462,1,0.002,0,0,-0.998
0.22469,0,0.5899,-0.24544,1,0.004,0,0,-0.996
0.2252,0,0.59112,-0.24625,1,0.006,0,0,-0.994
0.22571,0,0.59233,-0.24706,1,0.008,0,0,-0.992
0.22622,0,0.59355,-0.24788,1,0.01,0,0,-0.99
0.22673,0,0.59476,-0.24869,1,0.012,0,0,-0.988
0.22724,0,0.59598,-0.2495,1,0.014,0,0,-0.986
0.22775,0,0.59719,-0.25032,1,0.016,0,0,-0.984
0.22827,0,0.59841,-0.25113,1,0.018,0,0,-0.982
0.22878,0,0.59962,-0.25194,1,0.02,0,0,-0.98
0.22929,0,0.60083,-0.25275,1,0.022,0,0,-0.978
0.2298,0,0.60205,-0.25357,1,0.024,0,0,-0.976
0.23031,0,0.60326,-0.25438,1,0.026,0,0,-0.974
0.23082,0,0.60448,-0.25519,1,0.028,0,0,-0.972
0.23133,0,0.60569,-0.25601,1,0.03,0,0,-0.97
0.23184,0,0.60691,-0.25682,1,0.032,0,0,-0.968
0.23236,0,0.60812,-0.25763,1,0.034,0,0,-0.966
0.23287,0,0.60934,-0.25845,1,0.036,0,0,-0.964
0.23338,0,0.61055,-0.25926,1,0.038,0,0,-0.962
0.23389,0,0.61177,-0.26007,1,0.04,0,0,-0.96
0.2344,0,0.61298,-0.26089,1,0.042,0,0,-0.958
0.23491,0,0.6142,-0.2617,1,0.044,0,0,-0.956
0.23542,0,0.61541,-0.26251,1,0.046,0,0,-0.954
0.23594,0,0.61662,-0.26333,1,0.048,0,0,-0.952
0.23645,0,0.61784,-0.26414,1,0.05,0,0,-0.95
0.23696,0,0.61905,-0.26495,1,0.052,0,0,-0.948
0.23747,0,0.62027,-0.26577,1,0.054,0,0,-0.946
0.23798,0,0.62148,-0.26658,1,0.056,0,0,-0.944
0.23849,0,0.6227,-0.26739,1,0.058,0,0,-0.942
0.239,0,0.62391,-0.26821,1,0.06,0,0,-0.94
0.23951,0,0.62513,-0.26902,1,0.062,0,0,-0.938
0.24003,0,0.62634,-0.26983,1,0.064,0,0,-0.936
0.24054,0,0.62756,-0.27064,1,0.066,0,0,-0.934
0.24106,0,0.62887,-0.27158,1,0.068,0,0,-0.932
0.24159,0,0.63025,-0.27258,1,0.07,0,0,-0.93
0.24211,0,0.63162,-0.27358,1,0.072,0,0,-0.928
0.24264,0,0.633,-0.27458,1,0.074,0,0,-0.926
0.24317,0,0.63437,-0.27559,1,0.076,0,0,-0.924
0.2437,0,0.63575,-0.27659,1,0.078,0,0,-0.922
0.24423,0,0.63713,-0.27759,1,0.08,0,0,-0.92
0.24475,0,0.6385,-0.27859,1,0.082,0,0,-0.918
0.24528,0,0.63988,-0.27959,1,0.084,0,0,-0.916
0.24581,0,0.64125,-0.2806,1,0.086,0,0,-0.914
0.24634,0,0.64263,-0.2816,1,0.088,0,0,-0.912
0.24687,0,0.644,-0.2826,1,0.09,0,0,-0.91
0.24739,0,0.64538,-0.2836,1,0.092,0,0,-0.908
0.24792,0,0.64675,-0.2846,1,0.094,0,0,-0.906
0.24845,0,0.64813,-0.28561,1,0.096,0,0,-0.904
0.24898,0,0.6495,-0.28661,1,0.098,0,0,-0.902
0.24951,0,0.65088,-0.28761,1,0.1,0,0,-0.9
0.25003,0,0.65226,-0.28861,1,0.102,0,0,-0.898
0.25056,0,0.65363,-0.28961,1,0.104,0,0,-0.896
0.25109,0,0.65501,-0.29062,1,0.106,0,0,-0.894
0.25162,0,0.65638,-0.29162,1,0.108,0,0,-0.892
0.25215,0,0.65776,-0.29262,1,0.11,0,0,-0.89
0.25267,0,0.65913,-0.29362,1,0.112,0,0,-0.888
0.2532,0,0.66051,-0.29463,1,0.114,0,0,-0.886
0.25373,0,0.66188,-0.29563,1,0.116,0,0,-0.884
0.25426,0,0.66326,-0.29663,1,0.118,0,0,-0.882
0.25479,0,0.66463,-0.29763,1,0.12,0,0,-0.88
0.25531,0,0.66601,-0.29863,1,0.122,0,0,-0.878
0.25584,0,0.66739,-0.29964,1,0.124,0,0,-0.876
0.25637,0,0.66876,-0.30064,1,0.126,0,0,-0.874
0.2569,0,0.67014,-0.30164,1,0.128,0,0,-0.872
0.25743,0,0.67151,-0.30264,1,0.13,0,0,-0.87
0.25795,0,0.67289,-0.30364,1,0.132,0,0,-0.868
0.25848,0,0.67426,-0.30465,1,0.134,0,0,-0.866
0.25901,0,0.67564,-0.30565,1,0.136,0,0,-0.864
0.25954,0,0.67701,-0.30665,1,0.138,0,0,-0.862
0.26007,0,0.67839,-0.30765,1,0.14,0,0,-0.86
0.26059,0,0.67976,-0.30865,1,0.142,0,0,-0.858
0.26112,0,0.68114,-0.30966,1,0.144,0,0,-0.856
0.26165,0,0.68252,-0.31066,1,0.146,0,0,-0.854
0.26218,0,0.68389,-0.31166,1,0.148,0,0,-0.852
0.2627,0,0.68527,-0.31266,1,0.15,0,0,-0.85
0.26323,0,0.68664,-0.31366,1,0.152,0,0,-0.848
0.26376,0,0.68802,-0.31467,1,0.154,0,0,-0.846
0.26429,0,0.68943,-0.31572,1,0.156,0,0,-0.844
0.26483,0,0.69097,-0.31695,1,0.158,0,0,-0.842
0.26537,0,0.69251,-0.31817,1,0.16,0,0,-0.84
0.2659,0,0.69404,-0.3194,1,0.162,0,0,-0.838
0.26644,0,0.69558,-0.32063,1,0.164,0,0,-0.836
0.26697,0,0.69712,-0.32186,1,0.166,0,0,-0.834
0.26751,0,0.69866,-0.32309,1,0.168,0,0,-0.832
0.26805,0,0.70019,-0.32432,1,0.17,0,0,-0.83
0.26858,0,0.70173,-0.32554,1,0.172,0,0,-0.828
0.26912,0,0.70327,-0.32677,1,0.174,0,0,-0.826
0.26965,0,0.70481,-0.328,1,0.176,0,0,-0.824
0.27019,0,0.70635,-0.32923,1,0.178,0,0,-0.822
0.27073,0,0.70788,-0.33046,1,0.18,0,0,-0.82
0.27126,0,0.70942,-0.33169,1,0.182,0,0,-0.818
0.2718,0,0.71096,-0.33291,1,0.184,0,0,-0.816
0.27233,0,0.7125,-0.33414,1,0.186,0,0,-0.814
0.27287,0,0.71403,-0.33537,1,0.188,0,0,-0.812
0.27341,0,0.71557,-0.3366,1,0.19,0,0,-0.81
0.27394,0,0.71711,-0.33783,1,0.192,0,0,-0.808
0.27448,0,0.71865,-0.33906,1,0.194,0,0,-0.806
0.27501,0,0.72019,-0.34028,1,0.196,0,0,-0.804
0.27555,0,0.72172,-0.34151,1,0.198,0,0,-0.802
0.27609,0,0.72326,-0.34274,1,0.2,0,0,-0.8
0.27662,0,0.7248,-0.34397,1,0.202,0,0,-0.798
0.27716,0,0.72634,-0.3452,1,0.204,0,0,-0.796
0.27769,0,0.72787,-0.34643,1,0.206,0,0,-0.794
0.27823,0,0.72941,-0.34765,1,0.208,0,0,-0.792
0.27877,0,0.73095,-0.34888,1,0.21,0,0,-0.79
0.2793,-1.1918e-06,0.73249,-0.35012,1,0.212,0,0,-0.788
0.27984,-1.1753e-06,0.73403,-0.35134,1,0.214,0,0,-0.786
0.28037,-1.1587e-06,0.73557,-0.35257,1,0.216,0,0,-0.784
0.28091,-1.1422e-06,0.7371,-0.3538,1,0.218,0,0,-0.782
0.28145,-1.1256e-06,0.73864,-0.35503,1,0.22,0,0,-0.78
0.28198,-1.1091e-06,0.74018,-0.35626,1,0.222,0,0,-0.778
0.28252,-1.0925e-06,0.74172,-0.35749,1,0.224,0,0,-0.776
0.28305,-1.076e-06,0.74325,-0.35871,1,0.226,0,0,-0.774
0.28359,-1.0594e-06,0.74479,-0.35994,1,0.228,0,0,-0.772
0.28413,-1.0429e-06,0.74633,-0.36117,1,0.23,0,0,-0.77
0.28466,-1.0264e-06,0.74787,-0.3624,1,0.232,0,0,-0.768
0.2852,-1.0098e-06,0.74941,-0.36363,1,0.234,0,0,-0.766
0.28573,-9.9326e-07,0.75094,-0.36486,1,0.236,0,0,-0.764
0.28627,-9.7672e-07,0.75248,-0.36608,1,0.238,0,0,-0.762
0.28681,-9.6017e-07,0.75402,-0.36731,1,0.24,0,0,-0.76
0.28734,-9.4363e-07,0.75556,-0.36854,1,0.242,0,0,-0.758
0.28788,-9.2708e-07,0.75709,-0.36977,1,0.244,0,0,-0.756
0.28842,0,0.75872,-0.37115,1,0.246,0,0,-0.754
0.28896,0,0.76038,-0.37259,1,0.248,0,0,-0.752
0.2895,0,0.76204,-0.37403,1,0.25,0,0,-0.75
0.29004,0,0.7637,-0.37546,1,0.252,0,0,-0.748
0.29058,0,0.76536,-0.3769,1,0.254,0,0,-0.746
0.29112,0,0.76702,-0.37834,1,0.256,0,0,-0.744
0.29165,0,0.76868,-0.37977,1,0.258,0,0,-0.742
0.29219,0,0.77034,-0.38121,1,0.26,0,0,-0.74
0.29273,0,0.772,-0.38264,1,0.262,0,0,-0.738
0.29327,0,0.77366,-0.38408,1,0.264,0,0,-0.736
0.29381,0,0.77532,-0.38552,1,0.266,0,0,-0.734
0.29435,0,0.77697,-0.38695,1,0.268,0,0,-0.732
0.29489,0,0.77863,-0.38839,1,0.27,0,0,-0.73
0.29543,0,0.78029,-0.38983,1,0.272,0,0,-0.728
0.29597,0,0.78195,-0.39126,1,0.274,0,0,-0.726
0.29651,0,0.78361,-0.3927,1,0.276,0,0,-0.724
0.29705,0,0.78527,-0.39414,1,0.278,0,0,-0.722
0.29759,0,0.78693,-0.39557,1,0.28,0,0,-0.72
0.29813,0,0.78859,-0.39701,1,0.282,0,0,-0.718
0.29867,0,0.79025,-0.39845,1,0.284,0,0,-0.716
0.29921,0,0.79191,-0.39988,1,0.286,0,0,-0.714
0.29975,0,0.79357,-0.40132,1,0.288,0,0,-0.712
0.30029,0,0.79527,-0.40282,1,0.29,0,0,-0.71
0.30081,3.172e-07,0.79701,-0.40437,1,0.292,0,0,-0.708
0.30134,3.1147e-07,0.79875,-0.40591,1,0.294,0,0,-0.706
0.30187,3.0574e-07,0.80048,-0.40746,1,0.296,0,0,-0.704
0.30239,3.0002e-07,0.80222,-0.40901,1,0.298,0,0,-0.702
0.30292,2.9429e-07,0.80396,-0.41056,1,0.3,0,0,-0.7
0.30345,2.8856e-07,0.8057,-0.4121,1,0.302,0,0,-0.698
0.30398,2.8284e-07,0.80743,-0.41365,1,0.304,0,0,-0.696
0.3045,2.7711e-07,0.80917,-0.4152,1,0.306,0,0,-0.694
0.30503,2.7138e-07,0.81091,-0.41674,1,0.308,0,0,-0.692
0.30556,2.6566e-07,0.81264,-0.41829,1,0.31,0,0,-0.69
0.30609,2.5993e-07,0.81438,-0.41984,1,0.312,0,0,-0.688
0.30661,2.542e-07,0.81612,-0.42139,1,0.314,0,0,-0.686
0.30714,2.4848e-07,0.81786,-0.42293,1,0.316,0,0,-0.684
0.30767,2.4275e-07,0.81959,-0.42448,1,0.318,0,0,-0.682
0.3082,2.3703e-07,0.82133,-0.42603,1,0.32,0,0,-0.68
0.30872,2.313e-07,0.82307,-0.42757,1,0.322,0,0,-0.678
0.30925,2.2557e-07,0.8248,-0.42912,1,0.324,0,0,-0.676
0.30978,2.1985e-07,0.82654,-0.43067,1,0.326,0,0,-0.674
0.31031,2.1412e-07,0.82828,-0.43222,1,0.328,0,0,-0.672
0.31083,2.0839e-07,0.83002,-0.43376,1,0.33,0,0,-0.67
0.31136,2.0267e-07,0.83175,-0.43531,1,0.332,0,0,-0.668
0.31194,0,0.83353,-0.43686,1,0.334,0,0,-0.666
0.31264,0,0.83541,-0.43842,1,0.336,0,0,-0.664
0.31333,0,0.83728,-0.43997,1,0.338,0,0,-0.662
0.31403,0,0.83915,-0.44153,1,0.34,0,0,-0.66
0.31473,0,0.84102,-0.44308,1,0.342,0,0,-0.658
0.31542,0,0.8429,-0.44464,1,0.344,0,0,-0.656
0.31612,0,0.84477,-0.4462,1,0.346,0,0,-0.654
0.31681,0,0.84664,-0.44775,1,0.348,0,0,-0.652
0.31751,0,0.84851,-0.44931,1,0.35,0,0,-0.65
0.3182,0,0.85039,-0.45086,1,0.352,0,0,-0.648
0.3189,0,0.85226,-0.45242,1,0.354,0,0,-0.646
0.32039,0,0.85398,-0.45393,1,0.356,0,0,-0.644
0.32476,0,0.85516,-0.45529,1,0.358,0,0,-0.642
0.32912,0,0.85634,-0.45665,1,0.36,0,0,-0.64
0.33348,0,0.85752,-0.45801,1,0.362,0,0,-0.638
0.33784,0,0.8587,-0.45936,1,0.364,0,0,-0.636
0.34221,0,0.85988,-0.46072,1,0.366,0,0,-0.634
0.34657,0,0.86107,-0.46208,1,0.368,0,0,-0.632
0.35093,0,0.86225,-0.46343,1,0.37,0,0,-0.63
0.3553,0,0.86343,-0.46479,1,0.372,0,0,-0.628
0.35966,0,0.86461,-0.46615,1,0.374,0,0,-0.626
0.36402,0,0.86579,-0.46751,1,0.376,0,0,-0.624
0.36955,0,0.8667,-0.46876,1,0.378,0,0,-0.622
0.38475,0,0.86541,-0.46914,1,0.38,0,0,-0.62
0.39996,0,0.86412,-0.46952,1,0.382,0,0,-0.618
0.41517,0,0.86282,-0.4699,1,0.384,0,0,-0.616
0.43037,0,0.86153,-0.47028,1,0.386,0,0,-0.614
0.44558,0,0.86023,-0.47066,1,0.388,0,0,-0.612
0.46079,0,0.85894,-0.47104,1,0.39,0,0,-0.61
0.47599,0,0.85764,-0.47142,1,0.392,0,0,-0.608
0.4912,0,0.85635,-0.47179,1,0.394,0,0,-0.606
0.50641,0,0.85506,-0.47217,1,0.396,0,0,-0.604
0.52161,0,0.85376,-0.47255,1,0.398,0,0,-0.602
0.53682,0,0.85247,-0.47293,1,0.4,0,0,-0.6
0.56965,0,0.84773,-0.47167,1,0.402,0,0,-0.598
0.60254,0,0.84298,-0.47039,1,0.404,0,0,-0.596
0.63543,0,0.83823,-0.46912,1,0.406,0,0,-0.594
0.66832,0,0.83348,-0.46785,1,0.408,0,0,-0.592
0.70121,0,0.82873,-0.46658,1,0.41,0,0,-0.59
0.7341,0,0.82399,-0.46531,1,0.412,0,0,-0.588
0.76699,0,0.81924,-0.46404,1,0.414,0,0,-0.586
0.79988,0,0.81449,-0.46277,1,0.416,0,0,-0.584
0.83277,0,0.80974,-0.46149,1,0.418,0,0,-0.582
0.86566,0,0.80499,-0.46022,1,0.42,0,0,-0.58
0.89854,0,0.80024,-0.45895,1,0.422,0,0,-0.578
0.95234,0,0.79237,-0.45589,1,0.424,0,0,-0.576
1.0088,0,0.78409,-0.4526,1,0.426,0,0,-0.574
1.0653,0,0.77582,-0.44931,1,0.428,0,0,-0.572
1.1218,0,0.76755,-0.44602,1,0.43,0,0,-0.57
1.1782,0,0.75927,-0.44273,1,0.432,0,0,-0.568
1.2347,0,0.751,-0.43943,1,0.434,0,0,-0.566
1.2912,0,0.74273,-0.43614,1,0.436,0,0,-0.564
1.3477,0,0.73445,-0.43285,1,0.438,0,0,-0.562
1.4041,0,0.72618,-0.42956,1,0.44,0,0,-0.56
1.4606,0,0.7179,-0.42627,1,0.442,0,0,-0.558
1.5171,0,0.70963,-0.42298,1,0.444,0,0,-0.556
1.5967,0,0.69873,-0.41734,1,0.446,0,0,-0.554
1.6831,0,0.68706,-0.41103,1,0.448,0,0,-0.552
1.7694,0,0.6754,-0.40472,1,0.45,0,0,-0.55
1.8557,0,0.66374,-0.3984,1,0.452,0,0,-0.548
1.9421,0,0.65207,-0.39209,1,0.454,0,0,-0.546
2.0284,0,0.64041,-0.38578,1,0.456,0,0,-0.544
2.1147,0,0.62875,-0.37946,1,0.458,0,0,-0.542
2.2011,0,0.61709,-0.37315,1,0.46,0,0,-0.54
2.2874,0,0.60542,-0.36684,1,0.462,0,0,-0.538
2.3737,0,0.59376,-0.36053,1,0.464,0,0,-0.536
2.4601,0,0.5821,-0.35421,1,0.466,0,0,-0.534
2.571,0,0.56845,-0.34498,1,0.468,0,0,-0.532
2.6943,0,0.5538,-0.33426,1,0.47,0,0,-0.53
2.8175,0,0.53915,-0.32355,1,0.472,0,0,-0.528
2.9408,0,0.5245,-0.31284,1,0.474,0,0,-0.526
3.0641,0,0.50985,-0.30213,1,0.476,0,0,-0.524
3.1874,0,0.49521,-0.29142,1,0.478,0,0,-0.522
3.3107,0,0.48056,-0.28071,1,0.48,0,0,-0.52
3.4339,0,0.46591,-0.27,1,0.482,0,0,-0.518
3.5572,0,0.45126,-0.25929,1,0.484,0,0,-0.516
3.6805,0,0.43661,-0.24857,1,0.486,0,0,-0.514
3.8038,0,0.42197,-0.23786,1,0.488,0,0,-0.512
3.9519,0,0.4061,-0.22399,1,0.49,0,0,-0.51
4.1199,0,0.38926,-0.20756,1,0.492,0,0,-0.508
4.288,0,0.37242,-0.19114,1,0.494,0,0,-0.506
4.456,0,0.35558,-0.17471,1,0.496,0,0,-0.504
4.6241,0,0.33874,-0.15829,1,0.498,0,0,-0.502
4.7922,0,0.3219,-0.14186,1,0.5,0,0,-0.5
4.9602,0,0.30507,-0.12544,1,0.502,0,0,-0.498
5.1283,0,0.28823,-0.10901,1,0.504,0,0,-0.496
5.2963,0,0.27139,-0.09259,1,0.506,0,0,-0.494
5.4644,0,0.25455,-0.076166,1,0.508,0,0,-0.492
5.6325,0,0.23771,-0.059741,1,0.51,0,0,-0.49
5.824,0,0.22047,-0.040252,1,0.512,0,0,-0.488
6.045,0,0.20274,-0.016914,1,0.514,0,0,-0.486
6.266,0,0.18501,0.0064237,1,0.516,0,0,-0.484
6.487,0,0.16728,0.029762,1,0.518,0,0,-0.482
6.708,0,0.14954,0.0531,1,0.52,0,0,-0.48
6.929,0,0.13181,0.076438,1,0.522,0,0,-0.478
7.15,0,0.11408,0.099776,1,0.524,0,0,-0.476
7.371,0,0.096348,0.12311,1,0.526,0,0,-0.474
7.592,0,0.078615,0.14645,1,0.528,0,0,-0.472
7.813,0,0.060883,0.16979,1,0.53,0,0,-0.47
8.0341,0,0.043151,0.19313,1,0.532,0,0,-0.468
8.2751,0,0.025722,0.2187,1,0.534,0,0,-0.466
8.5565,0,0.0089028,0.24876,1,0.536,0,0,-0.464
8.838,0,-0.0079165,0.27881,1,0.538,0,0,-0.462
9.1194,0,-0.024736,0.30887,1,0.54,0,0,-0.46
9.4008,0,-0.041556,0.33893,1,0.542,0,0,-0.458
9.6822,0,-0.058375,0.36899,1,0.544,0,0,-0.456
9.9636,0,-0.075195,0.39904,1,0.546,0,0,-0.454
10.245,0,-0.092014,0.4291,1,0.548,0,0,-0.452
10.526,0,-0.10883,0.45916,1,0.55,0,0,-0.45
10.808,0,-0.12565,0.48921,1,0.552,0,0,-0.448
11.089,0,-0.14247,0.51927,1,0.554,0,0,-0.446
11.385,0,-0.15847,0.55106,1,0.556,0,0,-0.444
11.731,0,-0.17158,0.58893,1,0.558,0,0,-0.442
12.076,0,-0.18469,0.6268,1,0.56,0,0,-0.44
12.422,0,-0.19779,0.66467,1,0.562,0,0,-0.438
12.768,0,-0.2109,0.70254,1,0.564,0,0,-0.436
13.114,0,-0.22401,0.74041,1,0.566,0,0,-0.434
13.46,0,-0.23712,0.77828,1,0.568,0,0,-0.432
13.805,0,-0.25023,0.81615,1,0.57,0,0,-0.43
14.151,0,-0.26333,0.85403,1,0.572,0,0,-0.428
14.497,0,-0.27644,0.8919,1,0.574,0,0,-0.426
14.843,0,-0.28955,0.92977,1,0.576,0,0,-0.424
15.195,0,-0.30198,0.96751,1,0.578,0,0,-0.422
15.599,0,-0.30889,1.0043,1,0.58,0,0,-0.42
16.003,0,-0.31581,1.041,1,0.582,0,0,-0.418
16.407,0,-0.32273,1.0778,1,0.584,0,0,-0.416
16.811,0,-0.32965,1.1145,1,0.586,0,0,-0.414
17.215,0,-0.33657,1.1513,1,0.588,0,0,-0.412
17.62,0,-0.34349,1.188,1,0.59,0,0,-0.41
18.024,0,-0.35041,1.2248,1,0.592,0,0,-0.408
18.428,0,-0.35732,1.2615,1,0.594,0,0,-0.406
18.832,0,-0.36424,1.2983,1,0.596,0,0,-0.404
19.236,0,-0.37116,1.335,1,0.598,0,0,-0.402
19.64,0,-0.37808,1.3718,1,0.6,0,0,-0.4
20.069,0,-0.3747,1.4143,1,0.602,0,0,-0.398
20.498,0,-0.37131,1.4569,1,0.604,0,0,-0.396
20.927,0,-0.36792,1.4994,1,0.606,0,0,-0.394
21.356,0,-0.36454,1.542,1,0.608,0,0,-0.392
21.785,0,-0.36115,1.5846,1,0.61,0,0,-0.39
22.215,0,-0.35777,1.6271,1,0.612,0,0,-0.388
22.644,0,-0.35438,1.6697,1,0.614,0,0,-0.386
23.073,0,-0.35099,1.7122,1,0.616,0,0,-0.384
23.502,0,-0.34761,1.7548,1,0.618,0,0,-0.382
23.931,0,-0.34422,1.7974,1,0.62,0,0,-0.38
24.36,0,-0.34083,1.8399,1,0.622,0,0,-0.378
24.712,0,-0.33083,1.8712,1,0.624,0,0,-0.376
25.055,0,-0.32001,1.9011,1,0.626,0,0,-0.374
25.398,0,-0.30918,1.931,1,0.628,0,0,-0.372
25.741,0,-0.29835,1.9608,1,0.63,0,0,-0.37
26.084,0,-0.28752,1.9907,1,0.632,0,0,-0.368
26.427,0,-0.27669,2.0206,1,0.634,0,0,-0.366
26.769,0,-0.26587,2.0504,1,0.636,0,0,-0.364
27.112,0,-0.25504,2.0803,1,0.638,0,0,-0.362
27.455,0,-0.24421,2.1102,1,0.64,0,0,-0.36
27.798,0,-0.23338,2.1401,1,0.642,0,0,-0.358
28.141,0,-0.22255,2.1699,1,0.644,0,0,-0.356
28.34,0,-0.21492,2.1818,1,0.646,0,0,-0.354
28.499,0,-0.2082,2.1884,1,0.648,0,0,-0.352
28.657,0,-0.20147,2.1951,1,0.65,0,0,-0.35
28.816,0,-0.19475,2.2017,1,0.652,0,0,-0.348
28.974,0,-0.18803,2.2084,1,0.654,0,0,-0.346
29.133,0,-0.18131,2.215,1,0.656,0,0,-0.344
29.291,0,-0.17459,2.2217,1,0.658,0,0,-0.342
